respondent_id,wave,segment,brand,metric,metric_kind,family,value,weight,practical_threshold,measurement_source
W3-0043,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,4.3672,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,5.2298,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,3.9856,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,6.6531,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.2958,1.13176,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0043,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,3.5964,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,5.0435,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,1.13176,0.03,Single tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,4.512,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.1246,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,2.2063,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,5.7657,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0043,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,6.0592,1.13176,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0043,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,4.102,1.13176,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,3.7577,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,5.9724,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,2.8756,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,4.4408,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,4.3665,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,6.1452,1.07293,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0044,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,6.5892,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,3.9145,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,3.5881,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,6.1148,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,3.2214,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,5.8514,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,5.0307,1.07293,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0044,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,4.8098,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,5.46,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,1.07293,0.03,Single tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,5.4239,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.5982,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,3.282,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,3.8572,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0044,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.901,1.07293,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0044,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,4.2018,1.07293,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,4.202,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,6.4998,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,3.3738,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,4.424,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,4.3165,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,3.1445,1.11442,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0045,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,3.0473,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,3.4132,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,3.8954,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,3.3971,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,3.1131,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,3.533,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,3.7569,1.11442,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0045,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,4.9225,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,3.6071,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,0.0,1.11442,0.03,Single tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,4.6878,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,2.3162,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,3.0639,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,4.0515,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0045,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,3.6022,1.11442,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0045,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,2.2565,1.11442,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Awareness,binary,Funnel,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Familiarity,rating,Funnel,5.9505,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Consideration,binary,Funnel,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Innovative attribute ownership,binary,Associations,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Association favourability,rating,Associations,4.537,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Perceived uniqueness,rating,Associations,6.2458,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Trust,rating,Relationship,3.4044,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Perceived quality,rating,Relationship,5.7402,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Northstar,Attachment construct,construct,Relationship,4.421,1.09654,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0046,2026 Q1,Light category buyers,Northstar,Reputation,rating,Relationship,3.722,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Awareness,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Familiarity,rating,Funnel,5.1446,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Consideration,binary,Funnel,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Recent usage,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,First-choice loyalty,binary,Funnel,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Association favourability,rating,Associations,3.7093,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Perceived uniqueness,rating,Associations,4.9426,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Trust,rating,Relationship,4.9506,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Perceived quality,rating,Relationship,4.3912,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Harbor,Attachment construct,construct,Relationship,4.8139,1.09654,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0046,2026 Q1,Light category buyers,Harbor,Reputation,rating,Relationship,3.4213,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Awareness,binary,Funnel,0.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Familiarity,rating,Funnel,3.7747,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Consideration,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,1.09654,0.03,Single tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Association favourability,rating,Associations,3.5253,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Perceived uniqueness,rating,Associations,4.8081,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Trust,rating,Relationship,5.5919,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Perceived quality,rating,Relationship,5.3709,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0046,2026 Q1,Light category buyers,Lumen,Attachment construct,construct,Relationship,3.6752,1.09654,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0046,2026 Q1,Light category buyers,Lumen,Reputation,rating,Relationship,3.2354,1.09654,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,0.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,4.3702,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,4.8395,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,2.1452,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,6.1609,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,3.4659,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,6.1283,1.22415,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0047,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,5.0726,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,3.2782,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,0.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,5.6327,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Perceived uniqueness,rating,Associations,4.9001,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Trust,rating,Relationship,4.4985,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Perceived quality,rating,Relationship,6.4019,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Harbor,Attachment construct,construct,Relationship,2.6027,1.22415,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0047,2026 Q1,Core category buyers,Harbor,Reputation,rating,Relationship,6.2667,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Awareness,binary,Funnel,0.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Familiarity,rating,Funnel,4.5134,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Consideration,binary,Funnel,0.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Recent usage,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,First-choice loyalty,binary,Funnel,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Innovative attribute ownership,binary,Associations,1.0,1.22415,0.03,Single tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Association favourability,rating,Associations,5.4252,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Perceived uniqueness,rating,Associations,3.0839,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Trust,rating,Relationship,3.6314,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Perceived quality,rating,Relationship,2.8492,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0047,2026 Q1,Core category buyers,Lumen,Attachment construct,construct,Relationship,4.6495,1.22415,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0047,2026 Q1,Core category buyers,Lumen,Reputation,rating,Relationship,5.7905,1.22415,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Awareness,binary,Funnel,1.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Familiarity,rating,Funnel,1.9403,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Consideration,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Recent usage,binary,Funnel,1.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,First-choice loyalty,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Innovative attribute ownership,binary,Associations,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Association favourability,rating,Associations,3.738,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Perceived uniqueness,rating,Associations,4.8004,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Trust,rating,Relationship,3.5156,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Perceived quality,rating,Relationship,3.5061,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Northstar,Attachment construct,construct,Relationship,3.7563,0.85842,0.2,MeasureSignal evidence pack MS-DEMO-001; synthetic demonstration only
W3-0048,2026 Q1,Core category buyers,Northstar,Reputation,rating,Relationship,3.115,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Awareness,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Familiarity,rating,Funnel,2.7223,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Consideration,binary,Funnel,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Recent usage,binary,Funnel,1.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,First-choice loyalty,binary,Funnel,1.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Innovative attribute ownership,binary,Associations,0.0,0.85842,0.03,Single tracker item; fictional wording owned by the example author
W3-0048,2026 Q1,Core category buyers,Harbor,Association favourability,rating,Associations,4.1482,0.85842,0.2,Single 1–7 tracker item; fictional wording owned by the example author
